,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,BSP,MORNINGWAP,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2
4899,17.44,7.0,1,2022-12-10,850664722,324,34.5,5.0,,,2.9361702127659575,-0.21617021276595727,-0.8360306273281602,-0.15667949168132295,7.147424678743467,-1.105131136590634,-1.9445818402634103,-1.5808198686718775,-0.6854057847542508,-0.7133874748766711,-1.205865221031369,1,-0.8360306273281602,-0.15667949168132295,7.147424678743467,-0.7133874748766711,-0.836030627328163,1.0,0,1,1,1,1,1.851063829787234,1.5957446808510638,1.0638297872340425,1,0,0,0,0,1,0,0,0,0,1
4900,17.52,6.92,2,2022-12-10,850664722,324,35.3,2.9,,,2.7142857142857144,-1.2857142857142858,-1.0741337749340254,-0.5675290416705914,7.010469258230693,-1.3592966751607383,-1.2389029869876054,0.6775277678778229,-1.8649501654878828,-0.7693508551215315,-0.9109945829759869,0,-0.7693508551215315,-0.3889440804118589,7.07,-0.7693508551215315,-0.7693508551215315,0.07142857142857142,0,1,0,1,1,1.8571428571428572,0.25,-0.07142857142857142,0,0,0,0,1,0,0,0,0,0,1
4901,17.65,7.1,3,2022-12-10,850664722,324,34.4,4.0,,,3.217391304347826,1.2111801242236027,-0.6706035416262679,-0.42025849981828317,7.059561435620333,-0.7598423556739832,1.5146892798238978,-1.0814932940272195,-1.1399305430333235,-0.7565160192178966,-0.44461858642570495,0,-0.9605590709581046,-0.3591186434220361,7.079942216719052,-0.5175156440196996,-0.9605590709581029,0.2608695652173913,0,1,0,1,1,1.6956521739130435,0.45652173913043476,0.30434782608695654,0,0,0,0,0,0,0,1,0,0,0
4902,17.67,7.02,4,2022-12-10,850664722,324,34.5,3.7,,,2.696969696969697,1.191919191919192,-0.7956057748912706,-0.6189254643503506,6.993336420477451,-1.2730212773251952,-0.8532959254888022,-1.4688931081821766,-0.20351726869867764,-1.6088015587942976,-1.0815058276978298,1,-0.865288078398415,-0.4617982598820549,7.045714285714285,-1.6088015587942976,-0.8652880783984137,0.21212121212121213,1,0,0,1,1,1.3181818181818181,0.19696969696969696,-0.22727272727272727,0,0,1,0,0,0,0,0,0,1,0
4903,17.76,7.06,5,2022-12-10,850664722,324,32.1,10.0,,,3.257142857142857,0.47012987012986995,-0.46128460123507536,-0.28800619773741626,7.10364732946089,0.008025746514127113,-0.19961577647665824,0.028789898813209334,0.9424125999726796,-0.9092593057336525,-0.025929367382058956,0,-0.5944652918563652,-0.1679630937087838,7.143663325078579,-0.9092593057336525,-0.5944652918563702,0.22857142857142856,1,0,1,1,1,0.5428571428571428,0.3142857142857143,0.2571428571428571,0,1,0,0,0,0,0,0,0,1,0
4904,17.98,7.15,6,2022-12-10,850664722,324,30.8,19.0,,,3.913793103448276,-0.15188834154351394,-0.38567351891264934,-0.1967676776334798,7.134061406555837,-0.49837756507471365,-1.1185092988144725,-0.9258793977374665,-0.101560803571746,-0.8812776156112323,-0.7051209361619263,1,-0.7164965515569456,-0.195849734429331,7.134367400069848,-0.8812776156112323,-0.7164965515569511,0.15517241379310345,1,1,1,1,1,0.0603448275862069,0.21551724137931033,0.28448275862068967,0,0,0,1,0,0,0,0,0,1,0
4905,18.19,7.25,7,2022-12-10,850664722,324,34.6,101.0,,,4.338461538461538,-1.0259615384615381,0.05329339362050305,0.18739394438295534,7.262120489228568,-0.293662123040288,0.0354987849819187,0.39312618807561983,0.4857592765239312,0.7579809646443924,0.2757406182371148,0,-0.23303512777503307,-0.005626338754950305,7.197777777777778,-0.293662123040288,-0.23303512777504748,0.27692307692307694,1,1,1,0,1,1.0307692307692307,1.2076923076923076,1.146153846153846,0,0,0,0,0,0,0,0,1,0,0
4906,17.76,7.0,1,2022-12-10,850664723,324,30.4,5.0,,,3.9615384615384617,0.14957264957264904,1.4013566844136485e-05,-0.1534100276938952,7.148514544401738,0.1949031172058376,0.672478620084655,0.8392080766835519,-1.3592966751607383,-1.1185092988144725,-0.15424323200023324,1,-0.27967127797907537,-0.1564535371025604,7.1475,-0.40558888352998884,-0.27967127797907787,0.15384615384615385,1,0,0,0,1,0.0,-0.34615384615384615,-0.038461538461538464,1,0,0,1,0,0,0,0,0,1,0
4907,17.98,7.21,2,2022-12-10,850664723,324,31.8,3.3,,,2.4,0.6000000000000001,-0.2452538326841438,0.12296209721496547,7.240642333238042,0.6017519608773386,-0.9092593057336525,-0.2415586361885441,-0.26568043291786775,-0.4115227494579932,-0.2452538326841438,0,-0.19106259259139388,-0.02895872302971926,7.1899999999999995,-0.26568043291786775,-0.19106259259139724,0.6,1,0,1,0,1,2.6,0.6,-0.4,0,0,1,0,0,0,0,0,0,1,0
4908,18.03,7.14,3,2022-12-10,850664723,324,28.5,34.0,,,4.72,-1.3033333333333332,0.17643374522228822,-0.018576001109848177,7.1934610480810806,0.253978746359224,0.06134884528220965,-0.03350255808402996,0.7555352292809691,0.7136787213670395,0.35020779684108244,0,0.22866275924499255,0.11103558261889175,7.236666666666666,0.7136787213670395,0.22866275924499582,0.12,0,0,1,0,1,0.76,0.14,0.04,0,1,0,0,0,0,0,0,0,1,0
4909,18.33,7.17,6,2022-12-10,850664723,324,32.9,34.0,,,4.9411764705882355,0.0588235294117645,0.5432838725122348,-0.04587999330981095,7.184359347145735,-1.2730212773251952,-0.2376987427954376,1.077440692958572,0.6856970312446192,1.1613857633258526,0.28276069348168226,1,0.021436039642679542,-0.07460904008904809,7.1747826086956525,1.1613857633258526,0.021436039642670893,0.6764705882352942,0,1,1,1,1,-1.3823529411764706,-1.4558823529411764,-0.8529411764705882,0,0,0,0,0,0,0,0,1,0,0
4910,18.38,7.16,7,2022-12-10,850664723,324,32.3,23.0,,,4.142857142857143,-0.4285714285714288,0.01325546447525437,-0.039041716763981105,7.186638865377996,0.41628446018770177,0.8338435889023087,-0.886075822055541,-0.07490672493404696,0.3190896936678157,0.12164703915364763,0,0.4058801300203571,0.055037860359448056,7.218,0.0700998485512447,0.40588013002035717,0.23809523809523808,1,1,1,1,1,0.16666666666666666,0.5952380952380952,1.0238095238095237,0,0,0,0,1,0,0,0,0,0,1
4911,18.44,7.44,8,2022-12-10,850664723,324,30.3,61.0,,,4.125,0.375,0.10898444494736147,0.20470816857674487,7.267892132048609,0.10950632055146967,0.7505426064149691,-0.508535981658572,0.3155881850804707,0.658973254555069,0.26521487698868135,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,0.9375,0.53125,0.125,0,0,0,0,0,0,1,0,0,0,1
4912,18.05,7.18,1,2022-12-10,850664724,324,34.7,5.0,,,3.5,-0.3999999999999999,-0.6154804324194628,-0.24639666197915736,7.117517738877822,0.0700998485512447,-0.27575348160255053,-1.0836202512628326,0.5894220108883408,-0.5949695911432779,-0.25896429291381506,0,-0.6854057847542508,-0.01895912976910354,7.193333333333333,0.0700998485512447,-0.685405784754241,0.05172413793103448,0,1,1,0,1,0.75,0.49137931034482757,0.4224137931034483,1,0,0,1,0,0,0,0,0,1,0
4913,18.06,7.02,2,2022-12-10,850664724,324,30.2,1.3,,,3.793103448275862,-0.5708812260536398,-0.38467555378919777,-0.10497498918849314,7.164660213944842,-0.6854057847542508,-1.0211860662233634,-0.8253142353663819,-1.0771494464682139,0.6017519608773386,-0.6014607143869742,1,-0.5850008966678996,-0.17907498155684126,7.139959211801684,0.6017519608773386,-0.5850008966679013,0.5862068965517241,0,0,0,0,1,2.4827586206896552,2.1724137931034484,2.103448275862069,0,0,1,0,0,0,0,0,0,1,0
4914,18.07,7.16,3,2022-12-10,850664724,324,33.5,11.0,,,3.9482758620689653,-0.6541582150101419,-0.021476571654321604,-0.20003354247015237,7.132972740663283,0.2100082991633757,0.1540449189185253,-0.2376987427954376,0.4618435102652076,0.702687025294122,0.2581770021691586,0,-0.24793594649876352,-0.3063406183364425,7.097535607340072,0.4618435102652076,-0.2479359464987548,0.7068965517241379,0,0,0,0,1,0.3793103448275862,0.5,0.08620689655172414,0,0,0,0,0,0,0,0,1,0,0
4915,18.13,7.2,4,2022-12-10,850664724,324,34.2,11.0,,,3.588235294117647,0.02714932126696823,-0.8205080150371232,-0.3092321030273509,7.096571739905484,-0.17921820158629123,-0.5628618676573762,0.2780574839938455,-1.0658449549853133,0.0700998485512447,-0.29195353833677806,0,0.0700998485512447,-0.0589575028115646,7.18,0.0700998485512447,0.0700998485512447,0.029411764705882353,0,1,0,0,1,0.3088235294117647,0.058823529411764705,0.029411764705882353,0,0,0,0,0,1,0,0,0,0,1
4916,18.16,7.15,5,2022-12-10,850664724,324,35.4,21.0,,,4.2560975609756095,-0.10458240946045816,-0.16215177184171545,-0.194970076483982,7.134660631311834,-0.3216438131627182,-0.26568043291786775,-0.18173536255058717,-0.04736468040557566,-0.6014607143869702,-0.2835770006847438,1,-0.13942158724350348,-0.03269321252156288,7.188755119535194,-0.6014607143869702,-0.13942158724350295,0.5,1,0,1,0,1,-0.35365853658536583,-0.24390243902439024,-0.15853658536585366,0,1,0,0,0,0,0,0,0,1,0
4917,18.22,7.32,6,2022-12-10,850664724,324,30.6,41.0,,,3.8734177215189876,0.16361931551804965,-0.25586396299663616,0.06266235114644238,7.220541600305893,-0.3034365379720546,-0.22037992877574045,-0.1165591672803441,0.40588013002035717,0.7141180950732465,0.09592451821309292,0,0.3219350596530799,0.2810286680493472,7.293333333333333,0.40588013002035717,0.32193505965307656,0.0379746835443038,0,1,1,0,1,1.1329113924050633,1.0569620253164558,0.7531645569620253,0,0,0,0,1,0,0,0,0,0,1
4918,18.38,7.35,7,2022-12-10,850664724,324,33.0,71.0,,,4.207792207792208,0.8588744588744586,0.2759140722220898,0.26474318631701194,7.287904618615347,-0.5570726648059561,-0.31226947001183086,-0.017998131742441928,0.22703574692279654,0.4017227765418951,-0.05171634861910747,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,1.1168831168831168,0.6103896103896104,0.34415584415584416,0,0,0,0,0,0,0,1,0,0,0
4919,18.68,7.39,8,2022-12-10,850664724,324,34.8,41.0,,,3.769230769230769,-0.49650349650349623,0.021569880874418017,0.13230684505814935,7.2437573758868234,1.1500541229634724,-0.36575060255439446,-0.5774447569522007,0.4108075646222823,10.55239061466559,2.23401138854895,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,1.6923076923076923,1.0769230769230769,0.5256410256410257,0,0,0,0,0,0,1,0,0,0,1
4920,17.82,7.01,1,2022-12-10,850664725,324,28.6,8.5,,,4.428571428571429,-0.9285714285714288,0.32704394848750223,-0.21120898826531295,7.129247440542268,-0.49246212031418635,1.4839516120196812,0.4709297597498812,-0.428936762593353,-0.6850920213912007,0.06967809349416447,1,-0.3216438131627182,-0.29894774106632555,7.1,-0.3216438131627182,-0.3216438131627182,0.14285714285714285,0,0,0,0,1,0.2857142857142857,-0.14285714285714285,1.2857142857142858,1,0,0,1,0,0,0,0,0,1,0
4921,18.0,7.11,2,2022-12-10,850664725,324,31.0,1.45,,,3.857142857142857,1.6428571428571428,-0.2831870817637037,-0.27193730166667557,7.109003846021762,0.8650042962398379,-0.5454973341421199,-0.531428319623549,0.15534181932565597,-0.8532959254888022,-0.18197509273779544,0,-0.699396629815461,-0.2989477410663242,7.1,-0.8532959254888022,-0.699396629815461,0.2857142857142857,1,1,1,0,1,0.0,-0.07142857142857142,0.0,0,0,0,0,0,0,0,0,1,0,0
4922,18.08,7.23,3,2022-12-10,850664725,324,31.0,7.5,,,4.142857142857143,-1.6428571428571432,0.057972693693623865,-0.15100163274118591,7.149317375373606,0.5768907382126446,0.2749796492171009,-0.5804351029369322,-0.3036832713576876,-0.2376987427954376,-0.05398934593206237,1,-0.2376987427954376,-0.0589575028115646,7.18,-0.2376987427954376,-0.2376987427954376,0.14285714285714285,0,0,1,0,1,-0.42857142857142855,-0.14285714285714285,-1.0,0,0,1,0,0,0,0,0,0,1,0
4923,18.08,7.16,4,2022-12-10,850664725,324,37.3,9.5,,,3.8,0.20000000000000018,-0.1964574801081187,0.871778025409267,7.490257795480102,-0.169971724707413,-0.580568767495006,1.1891579491200475,-0.8290945344899713,-0.5918103229682506,-0.1964574801081187,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,1.6,1.0,1.0,0,0,0,0,0,1,0,0,0,0,1
4924,18.1,7.25,6,2022-12-10,850664725,324,36.4,31.0,,,4.125,0.16911764705882337,0.35903727074100783,0.03542316910325056,7.211461503634869,0.18202660904094553,0.5457885806324881,0.8305888761831645,0.8960893775937252,-0.46155226377483927,0.39858823593509685,0,0.2930789417143272,-0.0918661735184685,7.1690299969044675,-0.46155226377483927,0.2930789417143313,0.5714285714285714,1,1,1,0,1,2.3125,1.5625,0.4375,0,0,0,0,1,0,0,0,0,0,1
4925,18.16,7.28,7,2022-12-10,850664725,324,33.7,71.0,,,4.72972972972973,0.18693693693693714,0.38662585011496003,-0.4338830850828863,7.055019722469438,-0.3411449067549906,1.1732646064567962,0.9095505522240209,1.116611714088617,-0.3496255032851384,0.501731292545861,0,0.3281532130136177,-3.0955006562849947,6.167777777777777,-0.3496255032851384,0.3281532130136166,0.24324324324324326,1,0,0,1,1,1.5945945945945945,1.4324324324324325,0.5675675675675675,0,0,0,0,0,0,0,1,0,0,0
4926,18.54,7.36,8,2022-12-10,850664725,324,30.4,18.0,,,5.083333333333333,-1.583333333333333,0.57388866360191,0.016616189770637307,7.205192255528986,0.32529816404969003,0.6272092530452338,2.31287949993701,0.4225299098016084,1.1208133012057673,0.9617460256078619,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,1,0,1,-1.0,-0.25,0.0,0,1,0,0,0,0,0,0,0,1,0
4927,17.83,7.1,1,2022-12-10,850664726,324,35.0,4.4,,,3.0869565217391304,0.627329192546584,-0.21841053436912097,0.05642697118433384,7.218463055775931,0.7136787213670395,-0.46155226377483927,-1.0491677563457835,-0.3216438131627182,-0.6294424045094005,-0.3496255032851404,1,-0.2510233571394496,0.038131876636690494,7.2123644428721105,-0.6294424045094005,-0.25102335713944485,0.9130434782608695,1,1,1,0,1,3.239130434782609,1.7608695652173914,0.5434782608695652,1,0,1,0,0,0,0,0,0,1,0
4928,17.95,7.17,2,2022-12-10,850664726,324,29.3,2.0,,,3.5555555555555554,-0.6805555555555554,-0.3273161272200289,-0.3146816038343416,7.094755165749262,-0.03496610525629326,-0.293662123040288,-0.40558888352998884,-0.12577198230573675,-1.0491677563457835,-0.3818313700956181,1,-0.6674175553898337,-0.34195172029069265,7.085664757187759,-1.0491677563457835,-0.6674175553898336,0.3888888888888889,1,0,0,1,1,-0.027777777777777776,-0.2222222222222222,0.16666666666666666,0,0,0,0,0,0,1,0,0,0,1
4929,17.99,7.05,3,2022-12-10,850664726,324,32.8,3.9,,,3.5454545454545454,-2.5454545454545454,-0.28093209846040906,-0.08171450023822628,7.172414025639658,-0.7814069719297037,0.7355534990517472,-0.6369345461219493,-0.4294795584391559,-0.5165408579488163,-0.3257616870775756,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,0,1,1.2272727272727273,0.6363636363636364,0.5,0,1,0,0,0,0,0,0,0,1,0
4930,18.09,7.12,4,2022-12-10,850664726,324,31.9,101.0,,,5.2,0.709090909090909,0.39223604071168383,0.23365771585241674,7.277542373653834,0.8421119582748609,-0.3612709300421882,1.1689707764750188,0.25116520665311504,-0.12577198230573675,0.35504100581101394,1,0.30094879206125885,-0.02171904227228878,7.192413325078579,-0.12577198230573675,0.3009487920612564,0.08,1,0,1,1,1,-0.71,0.23,0.27,0,0,0,0,1,0,0,0,0,0,1
4931,18.14,7.24,5,2022-12-10,850664726,324,31.6,5.0,,,3.230769230769231,0.07692307692307665,-0.20580896277041355,-0.03602682116539756,7.187643871455079,-1.070351823545221,-0.6574240946318207,-1.070351823545221,0.3262149592631055,-0.09779029218330657,-0.5139406149284927,1,-0.4120461966351673,0.017033237134331365,7.2053312769714335,-0.09779029218330657,-0.4120461966351635,0.3333333333333333,0,1,1,1,1,1.1538461538461537,1.0512820512820513,0.5128205128205128,0,0,0,1,0,0,0,0,0,1,0
4932,18.18,7.31,6,2022-12-10,850664726,324,36.7,101.0,,,4.633333333333334,0.6166666666666663,0.344729964075934,0.2361998468273929,7.278389785113054,0.8290382150301325,0.1132203114786714,0.2379899892858059,0.23388364249397567,1.345743393504274,0.5519751103585719,0,0.2879572930758477,0.3308780548164045,7.309950471473474,0.2379899892858059,0.2879572930758406,0.4666666666666667,1,1,1,1,1,-0.3,0.6333333333333333,0.5,0,0,0,0,0,0,0,1,0,0,0
4933,18.35,7.28,7,2022-12-10,850664726,324,34.4,23.0,,,4.241379310344827,1.0919540229885056,0.08563769298765747,0.03415236889655929,7.211037886335788,0.8815688621015907,-0.32391095687181054,-0.09923665930791253,-1.0211860662233634,4.575151958261798,0.8024774275920604,0,0.08009330930925475,-0.02046193286005767,7.19283237859388,4.575151958261798,0.0800933093092576,0.4827586206896552,0,1,0,0,1,1.396551724137931,0.6206896551724138,0.1896551724137931,0,0,0,0,0,0,0,0,1,0,0
4934,18.77,7.16,8,2022-12-10,850664726,324,31.1,51.0,,,4.295454545454546,0.3045454545454538,-0.3250112035154935,-0.34617264747210563,7.08425772423105,0.49178395725964413,-0.09779029218330657,0.27356061399638565,2.187318353529243,0.3496047524598905,0.6408954770123714,0,-0.4055888835299921,-0.2539495713935571,7.115,-0.09779029218330657,-0.40558888352998884,0.2727272727272727,0,0,1,0,1,-0.3409090909090909,-0.20454545454545456,-0.06818181818181818,0,0,0,0,0,1,0,0,0,0,1
4935,17.58,7.09,1,2022-12-10,850664727,324,34.6,6.0,,,2.5294117647058822,0.22058823529411775,-0.6306742255082669,0.3284251292579485,7.309132796362588,-1.2730212773251952,-0.8519210511331703,-1.0584609938465335,-0.38724216184807686,-1.7487100094064287,-1.0638710987118807,1,-0.9722181085091155,0.07603700620673912,7.225,-1.7487100094064287,-0.972218108509113,0.47058823529411764,1,1,1,1,1,3.823529411764706,2.323529411764706,0.17647058823529413,1,0,0,0,0,0,0,0,1,0,0
4936,17.66,7.09,2,2022-12-10,850664727,324,37.2,2.4,,,1.8333333333333333,-0.8333333333333333,-1.2686370439461225,-0.7801286470408636,6.939599840568934,-2.5042156427119244,-0.06980860206088634,-1.431307429074688,-1.3289846575700457,-1.6760452178722212,-1.402072309857953,1,-1.1261174041824566,-0.2842083653634331,7.104913325078579,-1.3289846575700457,-1.1261174041824542,0.6666666666666666,1,1,0,1,1,0.5833333333333334,1.0833333333333333,0.9166666666666666,0,0,0,1,0,0,0,0,0,1,0
4937,17.68,7.14,3,2022-12-10,850664727,324,35.4,2.4,,,1.5,0.5,-1.3170929164496155,-0.41873902673979496,7.060067947248319,-1.8606367698961297,-2.2803621217325225,-1.3326601483976146,-1.2170578970803447,-0.11936623625402763,-1.3620166346721279,1,-1.7860189295696658,-0.4389420467149348,7.053333333333334,-1.2170578970803447,-1.786018929569669,0.5,0,0,0,0,1,3.6666666666666665,1.25,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0
4938,17.75,6.99,4,2022-12-10,850664727,324,37.8,101.0,,,4.0181818181818185,-0.28484848484848513,0.0031992795800641185,-0.32604626297241573,7.090966791948487,0.4716189630436561,0.2779597264021591,0.7347710769818943,1.0462333614680759,-1.1890762069579146,0.2683013841875742,0,-0.593829344353583,-0.12986370956865198,7.156363636363636,-1.1890762069579146,-0.5938293443535884,0.2,1,1,1,1,1,0.21818181818181817,0.4090909090909091,0.2545454545454545,0,0,0,0,0,0,0,1,0,0,0
4939,17.82,7.11,5,2022-12-10,850664727,324,33.4,15.0,,,2.1666666666666665,0.0,-0.93991805876031,-0.5958035145505135,7.00104405057707,-1.3289846575700457,-0.10240921202732209,-1.4129297279373163,-0.24914220037679527,-1.496874798304597,-0.9180681192432152,0,-1.3219892350394356,-0.4489416399755498,7.05,-1.496874798304597,-1.3219892350394356,0.6666666666666666,1,0,1,1,1,1.1666666666666667,0.3333333333333333,-0.5,0,0,0,0,0,1,0,0,0,0,1
4940,18.01,7.33,7,2022-12-10,850664727,324,36.3,31.0,,,2.5,0.0,-0.9846045721281618,-0.08433402322725704,7.171540815793097,-1.0491677563457835,-1.6119646570050319,-1.2094165383443098,-0.3025049399738113,-1.1331128267130641,-1.0612333436764,1,-0.9279137658152727,-0.1289546556358692,7.156666666666666,-1.1331128267130641,-0.9279137658152727,0.5,1,1,1,0,1,4.333333333333333,2.3333333333333335,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,1
4941,18.33,7.36,8,2022-12-10,850664727,324,30.5,51.0,,,3.933333333333333,2.066666666666667,-0.06979781900976097,0.005574996998733702,7.201511708235997,-0.09779029218330657,-0.3776071934075686,-0.6294424045094005,0.06601202592987482,-1.496874798304597,-0.5071405324949996,1,-0.34123099624841335,-0.1821605112675536,7.138930660062863,-1.496874798304597,-0.3412309962484203,0.6666666666666666,1,1,1,1,1,1.7333333333333334,0.13333333333333333,0.06666666666666667,0,0,1,0,0,0,0,0,0,1,0
4942,18.38,7.34,5,2022-12-17,854060376,324,31.7,51.0,,,4.44,0.7418181818181813,0.6998544419458521,0.37095016590515095,7.323308385155348,0.32193505965307656,-0.2828863133282544,0.48982520038763777,0.1260632287960951,2.5363381264910325,0.6382550603999175,1,0.7587603332309492,0.42924040622045617,7.342739255590479,0.1260632287960951,0.7587603332309597,0.72,1,1,1,1,1,1.88,1.08,0.72,0,0,0,0,0,0,0,1,0,0,0
4943,18.43,7.25,6,2022-12-17,854060376,324,29.3,23.0,,,5.125,1.208333333333333,0.6183241975882638,0.24854991806784096,7.28250664297536,-0.6307536177695214,0.5457885806324881,0.8256054818567403,0.8815688621015907,0.8536425697918893,0.4951703753226374,1,0.6633116791466731,0.37302492604700566,7.324,0.8815688621015907,0.6633116791466711,0.625,0,1,1,1,1,-0.125,-0.625,-0.25,0,0,1,0,0,0,0,0,0,1,0
4944,18.48,7.37,7,2022-12-17,854060376,324,30.2,61.0,,,5.0,-0.22222222222222232,0.9303653533357608,0.43669989630728817,7.345225853425817,1.3572575941828342,0.24982039180081078,0.8256054818567403,0.40588013002035717,0.2100082991633757,0.6097143794048236,1,1.0294720813201308,0.4424506735421327,7.347142857142857,0.2100082991633757,1.0294720813201361,0.8235294117647058,1,1,1,1,1,1.1764705882352942,1.0588235294117647,-0.11764705882352941,0,0,0,0,1,0,0,0,0,0,1
4945,18.77,7.37,8,2022-12-17,854060376,324,25.9,81.0,,,6.8,0.5333333333333332,1.5781398733826528,0.12332872649661812,7.2407645479695475,0.5925250976824007,1.3384186159984834,2.0404360450018566,2.287720242520711,1.2506664373730638,1.501953287715303,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,1,1,-2.8,-1.0,-0.6,0,0,0,0,0,1,0,0,0,0,1
4946,18.18,7.32,1,2022-12-17,854060377,324,29.7,5.5,,,4.625,-0.4249999999999998,0.5439638782645064,0.463842387592045,7.354273718533046,0.1383851948427594,-0.45463881585545496,-0.6307536177695214,0.7696421016118898,-0.7817091622672888,-0.1918148598875232,1,1.4412026645501097,0.601015652389028,7.4,0.7696421016118898,1.4412026645501048,0.125,1,1,1,0,1,1.5,1.4375,1.0,1,0,0,0,0,0,0,0,1,0,0
4947,18.38,7.44,4,2022-12-17,854060377,324,33.1,51.0,,,4.6911764705882355,0.1888235294117644,0.8513863835621012,0.4069547346762908,7.335310396248123,0.6633172861478657,0.5429235979747413,0.3728899424400508,0.4225299098016084,0.5381342530518393,0.5079589978832211,1,1.1116405364415414,0.2707979510660378,7.2899229556254035,0.8815688621015907,1.1116405364415523,0.1323529411764706,1,1,1,1,1,0.375,0.7794117647058824,0.5955882352941176,0,0,0,0,0,1,0,0,0,0,1
4948,18.38,7.27,5,2022-12-17,854060377,324,30.0,9.0,,,4.8,0.20000000000000018,0.922260548742637,0.18006456145824085,7.259677262211331,0.937532242346451,2.9167016779280885,2.3365066963151255,0.04854633247044532,-0.27852401394138854,1.1921525870237442,0,0.937532242346451,0.3310266343524213,7.31,0.937532242346451,0.937532242346451,0.1,0,1,1,1,1,1.85,1.85,-0.35,0,0,1,0,0,0,0,0,0,1,0
4949,18.58,7.34,7,2022-12-17,854060377,324,33.8,34.0,,,5.333333333333333,1.666666666666667,1.03853294225906,0.7407014249548829,7.446563818122493,0.9101170688419442,0.7111688810173297,1.5806175792597381,1.3516319544294064,0.7093499787026836,1.0525770924502205,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,1,1,-0.5,0.08333333333333333,0.08333333333333333,0,0,0,1,0,0,0,0,0,1,0
4950,18.9,7.52,8,2022-12-17,854060377,324,29.6,41.0,,,6.545454545454546,-0.745454545454546,1.9589116882449624,0.8568891123484782,7.48529462258805,1.2173491435707031,3.521932443349236,2.9167016779280885,4.010261817360915,1.4412026645501148,2.6214895493518116,0,0.9878992845668154,0.34902590222152907,7.316,1.4412026645501148,0.9878992845668094,0.45454545454545453,0,1,1,0,1,-0.6363636363636364,-0.7272727272727273,-0.9090909090909091,0,0,0,0,1,0,0,0,0,0,1
4951,18.23,7.15,3,2022-12-17,854060378,324,25.1,61.0,,,5.714285714285714,-0.9642857142857144,1.0197984542659466,0.6493016304203698,7.416095980697376,0.32529816404969003,1.0297573717059558,1.1448920388403974,1.3603566606548423,2.0288181571210493,1.177824478474387,0,2.0288181571210493,1.7409692840991426,7.78,2.0288181571210493,2.0288181571210493,0.14285714285714285,0,0,1,0,1,-1.7142857142857142,-0.5714285714285714,0.8571428571428571,0,1,0,0,0,0,0,0,0,1,0
4952,18.44,7.21,6,2022-12-17,854060378,324,25.7,101.0,,,5.294117647058823,0.10588235294117698,1.1019360873060393,0.5040011073225868,7.367660502936472,1.0102608547998027,0.8777196782150185,0.46089682974427115,1.1629142587476442,0.3492836123526489,0.772215046771877,1,2.4905160441410774,0.3155072160854369,7.304826650157159,1.7210195657743668,2.4905160441410725,0.058823529411764705,1,1,1,0,1,-0.17647058823529413,0.08823529411764706,-0.08823529411764706,0,0,0,0,0,0,0,0,1,0,0
4953,18.57,7.53,7,2022-12-17,854060378,324,28.7,81.0,,,4.875,-1.2083333333333335,1.0371133235247159,0.4227838840749032,7.340586994001006,-0.3036832713576876,1.4071462329503788,0.8077897119556287,1.0244983506672645,0.8535871719791704,0.757867639238951,1,0.8535871719791704,0.061037616315815876,7.22,0.8535871719791704,0.8535871719791704,0.125,0,0,1,0,1,0.125,-0.25,-0.75,0,0,1,0,0,0,0,0,0,1,0
4954,17.91,7.23,4,2022-12-17,854060379,324,28.8,3.0,,,3.2857142857142856,0.2142857142857144,0.07759115788203097,0.05079802131544702,7.216586662832677,0.3468096438514641,1.7593758367785115,-0.4294795584391559,-0.6294424045094005,-0.3036832713576876,0.14871604926474635,0,-0.48953395389726945,0.06103761631581721,7.220000000000001,-0.6294424045094005,-0.48953395389726945,0.2857142857142857,1,1,1,1,1,3.0714285714285716,2.5,0.9285714285714286,0,0,0,1,0,0,0,0,0,1,0
4955,18.15,7.19,1,2022-12-17,854060380,324,32.0,2.4,,,1.8571428571428572,0.1428571428571428,-0.9997087516483412,-0.9001663537505845,6.899585644130728,-1.5274291745969342,-1.3309276703652522,-0.5199788160518352,-0.5449216534385551,-1.1780931670739567,-1.0202700963053066,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,0,1,1.0,0.42857142857142855,0.2857142857142857,1,0,1,0,0,0,0,0,0,1,0
