Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,t_mean_place,t_5_time_z,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2
1626,2088,2088,2088,22.18,,3,2021-02-15,640881735,384,32.5,4.8,3.5357142857142856,-0.2857142857142856,-0.0039727692867945,0.239305809799689,,-0.8691199354212162,-0.0976838723603766,-0.8237413434764619,-0.6876055676421909,-1.0116580462782252,-0.6979617530356942,1,-0.3936249556622599,0.0,,-1.0084992951258203,-0.39186120090217913,0.1428571428571428,1,4.90084985835694,-0.5033208165672253,0,0,0,1,2.107142857142857,1.6785714285714286,1.5714285714285714,0,0,0,1,0,0,0,0,0,1,0
1627,2089,2089,2089,22.34,,4,2021-02-15,640881735,384,24.3,81.0,4.755102040816326,-0.2768411712511085,0.3008896585140349,-0.1562190226137293,,0.2344574535003079,-0.3484030222025588,0.1346703000330256,0.4354438244323247,-0.3828000436946489,0.0146737024136901,1,0.1071660852433579,0.0,,0.43533624256855197,0.10779947707307468,0.0612244897959183,0,4.925170068027211,0.7374242165075451,0,0,0,1,-0.5510204081632653,-0.2653061224489796,-0.2653061224489796,0,0,0,0,0,0,1,0,0,0,1
1628,2090,2090,2090,22.41,,5,2021-02-15,640881735,384,28.3,13.0,4.538461538461538,2.4615384615384617,0.2773438771744979,0.1968298089195368,,0.3247659918067072,-0.2665686870613901,0.4476223172896161,0.0133724454750857,1.3998769897576222,0.3838138114535282,0,-0.5136313109343827,0.0,,0.014217544074364846,-0.7277534961296906,0.4615384615384615,0,4.840909090909091,0.4743104000286642,0,0,0,1,2.0,2.4615384615384617,2.5384615384615383,0,0,0,0,1,0,0,0,0,0,1
1629,2091,2091,2091,21.6,,1,2021-02-15,640881736,384,30.2,1.7,2.388888888888889,0.0486111111111111,-1.0089108323539455,-0.4471846728321736,,-0.6448487936337876,-0.8508689495326118,-1.4580875918622744,-0.7764667607060176,-1.5469946567956971,-1.055453350506078,1,-1.5744198848878843,0.0,,-0.8480731242708931,-1.5699908931180793,0.0833333333333333,0,3.5155038759689923,-0.9234031144050756,0,0,0,1,0.7916666666666666,0.5138888888888888,0.5138888888888888,1,0,0,0,0,0,0,0,1,0,0
1630,2092,2092,2092,21.81,,2,2021-02-15,640881736,384,29.3,2.4,2.5384615384615383,-1.1384615384615384,-0.6729482649565176,-0.6451258117716416,,-0.5264295704356984,-1.3431879924406565,-1.515458955893366,-1.445282795191274,0.0054552441810776,-0.9649808139559836,1,-1.4337294252354715,0.0,,-1.4296179936200144,-1.4296179936200144,0.0769230769230769,0,2.894915254237288,-0.8517233027409075,0,0,0,1,0.3461538461538461,0.1153846153846153,0.3461538461538461,0,1,0,0,0,0,0,0,0,1,0
1631,2093,2093,2093,21.94,,3,2021-02-15,640881736,384,31.2,15.0,3.875,0.2788461538461542,-0.2672295626596168,-0.2315451568646477,,-1.4136307881422665,0.6050972270775501,0.0499809490206218,2.0389236288524275,-0.5690169425280259,0.1422708148560614,0,-1.4136307881422665,0.0,,-1.409564722263145,-1.409564722263145,0.03125,0,3.5155038759689923,-0.9234031144050756,0,0,0,1,0.390625,0.203125,0.265625,0,0,0,0,0,0,0,1,0,0,0
1632,2094,2094,2094,22.59,,4,2021-02-15,640881736,384,25.1,12.0,3.7142857142857135,0.2857142857142856,-0.3327579011913159,-0.3853251349016429,,-1.4363523347306573,-0.7102948636145721,-1.0810504606498994,-0.5341437002703443,-0.7704744011597979,-0.906463152085054,1,-0.9714523089182264,0.0,,-0.7678600388434225,-1.3143116833180313,0.0714285714285714,0,4.90084985835694,-0.5033208165672253,0,0,1,1,-0.1428571428571428,0.2261904761904762,0.369047619047619,0,0,0,0,1,0,0,0,0,0,1
1633,2095,2095,2095,22.85,,5,2021-02-15,640881736,384,36.9,51.0,4.119402985074627,0.6113662456946036,-0.0337482340499344,-0.3733713017454464,,-0.0296159844432411,1.2070018873120028,0.2123052239748326,-0.5104956854152888,0.9580083888555828,0.3674407660567776,0,1.4106787367257914,0.0,,0.9567212978470793,0.9567212978470793,0.0298507462686567,0,4.220566318926974,0.3475549672606755,0,0,1,1,0.3059701492537313,-0.0074626865671641,0.0671641791044776,0,0,0,0,0,0,1,0,0,0,1
1634,2096,2096,2096,21.81,,1,2021-02-15,640881737,384,31.7,2.2,4.416666666666667,-0.916666666666667,-0.1374152911971223,-0.1872703496507358,,-0.3018875361117751,0.7418200786175984,-1.4538280623286697,0.6495065293221034,-0.8357381373282995,-0.2400254255658084,1,-1.4538280623286697,0.0,,-1.4496712649768768,-1.4496712649768768,0.0833333333333333,0,3.882237487733072,-0.2479564507155901,0,0,0,1,0.5,0.4166666666666667,0.4166666666666667,1,0,0,0,0,0,0,0,1,0,0
1635,2097,2097,2097,21.86,,2,2021-02-15,640881737,384,28.3,34.0,4.0,-0.75,0.3123331796578393,0.7509111592830734,,-0.2161008778750465,-1.2126444172102493,0.2212080029184851,0.8545501977892576,0.7534845562246224,0.0800994923694138,1,-1.2126444172102493,0.0,,-1.2090320086944861,-1.2090320086944861,0.1666666666666666,0,4.480392156862745,0.5829869524831013,0,0,0,1,0.4166666666666667,0.5833333333333334,0.9166666666666666,0,0,0,0,0,0,0,1,0,0,0
1636,2098,2098,2098,22.14,,3,2021-02-15,640881737,384,27.9,16.0,3.857142857142857,0.8928571428571428,-0.1051937925110894,-0.188477625353757,,-0.8727993495912,0.2420259702257205,0.5940078385405296,0.5299491918456354,-0.7302771269733945,-0.0474186951905418,0,-0.2867599798288581,0.0,,-0.7277534961296906,-0.44199437929434915,0.2,1,4.90084985835694,-0.5033208165672253,0,0,0,1,0.8,1.1714285714285717,1.2571428571428571,0,0,0,0,1,0,0,0,0,0,1
1637,2099,2099,2099,22.14,,4,2021-02-15,640881737,384,26.5,12.0,3.631578947368421,0.5350877192982457,-0.3455313718137868,-0.013328840241946,,0.3312961033527542,-0.2379126562207499,-0.5663023252054711,-0.8159463827160108,-0.2160200116217732,-0.3009770544822502,0,-0.6046865931277307,0.0,,-1.4897778076906085,-0.9951304475545668,0.3157894736842105,1,3.842105263157895,-0.1689558082900508,0,0,0,1,2.421052631578948,2.3684210526315788,1.736842105263158,0,0,0,0,0,0,1,0,0,0,1
1638,2100,2100,2100,22.25,,5,2021-02-15,640881737,384,34.6,2.0,2.0,-1.0,-0.7051833779963933,-0.5239163830453569,,-0.1365901722762239,-0.4546329946715216,-0.3886002963889622,-1.594518521981085,-0.9515749046641738,-0.7051833779963933,0,-0.9915594091850236,0.0,,-1.5900441644749415,-0.9884460237689507,0.4,1,3.55625,-0.5994196273389564,0,0,0,1,2.2,1.8,1.8,0,0,0,1,0,0,0,0,0,1,0
1639,2101,2101,2101,22.3,,6,2021-02-15,640881737,384,31.9,16.0,5.08,0.0311111111111106,0.2299767564407789,0.1381555360188039,,-0.6428188297037749,0.1864269159942364,-0.3570175515983942,-0.4663879706524522,-0.569488030227781,-0.3698570932376331,1,-0.5024925732504374,0.0,,-0.5673273252747636,-0.5004830874185464,0.12,1,4.220566318926974,0.3475549672606755,0,0,1,1,0.22,0.38,0.38,0,1,0,0,0,0,0,0,0,1,0
1640,2102,2102,2102,22.42,,7,2021-02-15,640881737,384,30.3,81.0,5.4,-0.4000000000000003,0.4763062934304659,0.2485889516407482,,0.2834431803156513,1.056070411706144,1.0163150589067258,0.0629046065015,-0.037201790277692,0.4763062934304659,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,5.2631578947368425,0.0293058116157986,0,0,1,1,-0.4,-0.2,0.2,0,0,1,0,0,0,0,0,0,1,0
1641,2103,2103,2103,21.81,,1,2021-02-22,643167782,384,26.3,2.1,4.142857142857143,-0.8095238095238098,1.6131280275827449,0.0223431257159009,,11.654927308643854,-0.4287975705753656,0.6967261066439574,-0.0926682525979252,-0.6572353745917827,2.234590443504548,0,-0.129768946174397,0.0,,0.6960287702078192,0.13453717221556016,0.4285714285714285,0,4.323394495412844,-0.7150954660463746,0,0,0,1,2.2142857142857144,1.5,1.6428571428571428,1,1,0,0,0,0,0,0,0,1,0
1642,2104,2104,2104,22.15,,4,2021-02-22,643167782,384,26.2,8.0,4.2727272727272725,1.3272727272727272,0.4171146056815182,0.3228431592411817,,0.5624236362863245,0.920541840899486,0.8491692307247493,0.2422746136635734,-0.341526545236729,0.4465765552674808,0,-0.268008473829745,0.0,,-0.2665282549217647,-0.2665282549217647,0.0909090909090909,0,4.844865258557903,0.5979397613110774,0,0,1,1,1.1363636363636365,1.5,1.4090909090909092,0,0,1,0,0,0,0,0,0,1,0
1643,2105,2105,2105,22.77,,6,2021-02-22,643167782,384,34.8,10.0,3.636363636363636,-0.6363636363636362,0.323660897653003,0.0,,0.7465741853253567,-0.7310342592294323,-0.6089277771780309,-0.2479098367365468,0.3377467781586946,-0.1007101819319917,1,0.1038163123944898,0.0,,-0.24647498356490233,0.10445726518025955,0.3636363636363636,1,4.543478260869565,0.0116024374225008,0,0,1,1,2.5,2.590909090909091,2.590909090909091,0,0,0,0,0,0,0,1,0,0,0
1644,2106,2106,2106,21.9,,1,2021-02-22,643167784,384,34.9,8.5,5.166666666666667,0.208333333333333,0.6782764390334555,0.1473888182908788,,-0.3082057480161483,1.1618133216406223,0.3778114234767009,-0.4086989334821603,0.3011215984483809,0.2247683324134791,1,0.0897472664292514,0.0,,-0.40690115441982944,0.09041997523045021,0.2777777777777778,1,4.778523489932886,0.2082288079290959,0,0,0,1,1.805555555555556,1.7222222222222223,1.9722222222222223,1,0,0,0,0,1,0,0,0,0,1
1645,2107,2107,2107,22.36,,4,2021-02-22,643167784,384,31.1,23.0,6.4,1.5999999999999996,1.101255194333641,0.1687773388413333,,1.2431801956241444,1.6369052929357018,0.8885667151920421,0.7772489346823872,0.9603748332339296,1.101255194333641,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.891304347826087,0.5926518555384173,0,0,1,1,-1.0,-0.2,-0.4,0,0,0,0,0,0,0,0,1,0,0
1646,2108,2108,2108,22.55,,5,2021-02-22,643167784,384,34.6,21.0,6.375,-0.375,1.334560363344594,1.0431025340034377,,0.2013303265187759,1.639999808389602,2.228853319288803,0.885141231470472,3.1241961557172524,1.615904168276981,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.306930693069307,0.7866165453488223,0,0,0,1,-1.84375,-0.28125,0.09375,0,1,0,0,0,0,0,0,0,1,0
1647,2109,2109,2109,21.98,,1,2021-02-22,643167786,384,32.2,21.0,3.391304347826087,0.6086956521739131,-0.0495293390607244,-0.0146915438026829,,-1.0506343032002334,-0.3926447200012838,-0.006926688470868,-0.3926447200012838,1.4808897335387483,-0.0723921396269841,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.075268817204301,0.1474367953680486,0,0,1,1,0.2608695652173913,0.4782608695652174,0.717391304347826,1,0,0,0,1,0,0,0,0,0,1
1648,2110,2110,2110,22.13,,2,2021-02-22,643167786,384,30.5,1.95,2.4545454545454546,-0.4545454545454546,-0.9992567407618758,0.057183947746031,,-1.1855475496283971,-2.1773789976839444,-0.5307012326536086,-0.6258647128865965,-0.5544921027118513,-1.0147969191128796,1,-1.9294958068677868,0.0,,-2.1715890338240627,-1.924265353756049,0.2727272727272727,1,4.844865258557903,0.5979397613110774,0,0,1,1,3.0454545454545454,3.0454545454545454,3.0454545454545454,0,0,0,0,0,1,0,0,0,0,1
1649,2111,2111,2111,22.14,,3,2021-02-22,643167786,384,23.5,7.5,3.590909090909091,0.2424242424242426,-0.1349395469365402,-0.0326597708534909,,-0.5968483837526822,-0.4834019038907924,0.3561020470871746,-0.4002263985082131,-0.3018875361117751,-0.2852524350352577,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.31638418079096,0.145339326689609,0,0,1,1,0.6363636363636364,1.0,1.0454545454545454,0,0,0,1,0,0,0,0,0,1,0
1650,2112,2112,2112,22.2,,4,2021-02-22,643167786,384,31.0,2.3,3.333333333333333,-1.0,-0.610640703786598,-0.571680130833017,,-0.9118195518647624,-1.1503516686612376,-1.56778287305506,-0.3353669362732876,-0.1167124958765217,-0.8164067051461739,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,3.760529482551143,-0.9468824022018524,0,0,0,1,1.9166666666666667,0.5833333333333334,0.4166666666666667,0,1,0,0,0,0,0,0,0,1,0
1651,2113,2113,2113,22.69,,5,2021-02-22,643167786,384,25.6,71.0,4.5,0.833333333333333,0.3666278104340666,0.0,,0.900951186995261,0.3937124672227192,-0.8556125773417084,-0.0469234658045228,1.408189906767803,0.3600635035679104,1,-0.0469234658045228,0.0,,-0.04594226999623637,-0.04594226999623637,0.125,0,4.0131147540983605,-0.1334554121817586,0,0,0,1,0.1875,1.0625,1.0625,0,0,0,0,0,0,0,1,0,0,0
1652,2114,2114,2114,23.0,,6,2021-02-22,643167786,384,25.6,34.0,4.916666666666667,-1.2500000000000004,0.3949412146359885,0.1719260520532562,,-0.1796878246940617,1.7418552354904666,0.8568434722324323,-0.6207649723223566,-0.9513621349986168,0.1693767551415727,1,0.2445067720469087,0.0,,-0.948339481055219,0.2448301646783243,0.3333333333333333,1,4.914285714285715,-0.2891749717208691,0,0,0,1,1.9583333333333333,2.208333333333333,2.208333333333333,0,0,0,0,0,0,0,0,1,0,0
1653,2115,2115,2115,23.07,,7,2021-02-22,643167786,384,23.0,71.0,4.333333333333333,-0.1904761904761898,0.0711940036650195,0.0675214092575218,,-0.2359785542747557,0.7181499129111373,0.3054970376970617,0.4969666117614461,-0.3120109689825479,0.1945248078224683,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,3.530805687203792,-0.3206502684912296,0,0,1,1,0.8333333333333334,0.1666666666666666,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,1
1654,2116,2116,2116,23.22,,8,2021-02-22,643167786,384,27.9,101.0,5.026315789473684,-0.4929824561403508,0.5390482381090734,0.43917409542191,,-0.3980234315819219,0.4117652726991455,-0.1155389998559706,0.8637403634606756,1.0157053211324738,0.3555297051708804,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.844865258557903,0.5979397613110774,0,0,0,1,1.6842105263157894,1.6842105263157894,1.6842105263157894,0,0,1,0,0,0,0,0,0,1,0
1655,2117,2117,2117,22.0,,1,2021-02-22,643167789,384,32.9,8.0,4.583333333333333,0.2166666666666667,0.249225081929588,0.2039861576914212,,0.5829950068109542,-0.4607126079184193,0.0472825424500111,0.9233344463966155,-0.4607126079184193,0.1264373559641484,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.31638418079096,0.145339326689609,0,0,1,1,2.083333333333333,0.25,0.1666666666666666,1,0,0,0,0,0,0,0,1,0,0
1656,2118,2118,2118,22.17,,2,2021-02-22,643167789,384,32.4,4.4,4.0,-1.0,-0.0950710246920955,0.0,,0.5574978564205377,-0.7793212030057036,0.172933469462309,-1.1121512317442372,0.6856859854066161,-0.0950710246920955,0,-1.1121512317442372,0.0,,-1.1087656519101532,-1.1087656519101532,0.2,0,3.909090909090909,-0.0950710246920955,0,0,0,1,0.3,0.9,0.9,0,0,1,0,0,0,0,0,0,1,0
1657,2119,2119,2119,22.98,,3,2021-02-22,643167789,384,32.5,4.0,4.444444444444445,-1.2444444444444445,0.6426564290598901,0.2580387050808843,,0.0838304954186486,-0.5629685143002296,0.0584944950768271,1.9732444482763367,-0.9111648608122132,0.1282872127318739,1,-0.9111648608122132,0.0,,-0.9082329383414872,-0.9082329383414872,0.1111111111111111,0,3.868131868131868,-0.2718343501116403,0,0,0,1,-0.3888888888888889,0.2777777777777778,0.2777777777777778,0,0,0,1,0,0,0,0,0,1,0
1658,2120,2120,2120,22.99,,4,2021-02-22,643167789,384,26.2,101.0,4.818181818181818,-0.2181818181818187,0.3165486836322449,0.1831760747909478,,-0.3120109689825479,0.154062905127494,-0.0473646804055756,-0.2800147102931203,0.0133724454750857,-0.0943910018157328,1,0.0837176753012898,0.0,,0.014217544074364846,0.08440399382339722,0.1818181818181818,1,4.871287128712871,-0.0694552165780115,0,0,1,1,0.4545454545454545,0.9090909090909092,0.9090909090909092,0,0,0,0,0,0,0,1,0,0,0
1659,2121,2121,2121,23.04,,5,2021-02-22,643167789,384,27.2,34.0,4.1923076923076925,0.6648351648351642,-0.0268161029082738,0.2228924857903718,,-1.1136506586210035,0.3552683863539526,-0.0120990892948622,-0.1670828482068388,-0.344207144106244,-0.2563542707749991,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.844865258557903,0.5979397613110774,0,0,0,1,0.5192307692307693,0.5192307692307693,0.5192307692307693,0,0,0,0,0,1,0,0,0,0,1
1660,2122,2122,2122,22.07,,1,2021-02-22,643167790,384,24.3,2.7,2.8,0.3000000000000002,-0.4670489021307017,-0.2857497047705327,,0.3675750718584374,-1.0540100508330108,0.1127366766667013,-0.4496945856129325,-1.4337294252354715,-0.4914244626312552,1,-1.4337294252354715,0.0,,-1.4296179936200144,-1.4296179936200144,0.0666666666666666,0,4.148867313915858,-0.6355652275436989,0,0,1,1,1.5,0.4333333333333333,0.3,1,0,0,0,0,0,1,0,0,0,1
1661,2123,2123,2123,22.08,,2,2021-02-22,643167790,384,32.7,13.0,3.8125,1.1875,-0.0213049574892806,0.1162509592029336,,-0.2585443135472423,0.3560593680138449,0.3664853708364809,-1.2148868036156273,0.3743719578690018,-0.0753028840887083,1,-0.17815185703707,0.0,,0.8163483983490145,0.7060554058862504,0.5625,0,4.423114593535749,-0.2734035401876583,0,0,1,1,2.40625,2.03125,2.21875,0,0,0,0,1,0,0,0,0,0,1
1662,2124,2124,2124,22.31,,3,2021-02-22,643167790,384,28.2,23.0,3.8333333333333335,0.7820512820512815,-0.1225572184683757,-0.183242135760597,,0.2420259702257205,0.5940078385405296,0.5299491918456354,-0.7302771269733945,-0.7302771269733945,-0.0189142506669806,0,-0.3421996232219252,0.0,,-0.7277534961296906,-0.4991462026614132,0.2222222222222222,1,4.887640449438202,-0.5895866673209806,0,0,1,1,0.9027777777777778,1.2638888888888888,1.3472222222222223,0,0,0,0,0,1,0,0,0,0,1
1663,2125,2125,2125,22.59,,4,2021-02-22,643167790,384,30.1,6.0,3.6052631578947367,-0.4385964912280702,-0.1497190400961304,0.1316290194184664,,-0.6422269756974366,-0.0285050189443901,-1.0200691107841673,-1.293038965583056,-0.3581316363371613,-0.6683943414692423,1,-0.7459094002681097,0.0,,-1.2892450941219498,-0.7433504849628114,0.2368421052631578,1,3.821917808219178,-0.3597587089307027,0,0,0,1,2.3157894736842106,1.973684210526316,1.894736842105263,0,0,0,1,0,0,0,0,0,1,0
1664,2126,2126,2126,22.77,,5,2021-02-22,643167790,384,25.2,101.0,4.289156626506024,-0.2891566265060241,0.0010273960326101,0.2689679751125496,,-0.7704744011597979,0.1518983833357761,-0.569488030227781,-0.7101784898801964,-0.135580109931233,-0.4067645295726464,1,0.1340734889732303,0.0,,-0.7077002247728283,0.09156587645083787,0.216867469879518,1,4.423114593535749,-0.2734035401876583,0,0,1,1,2.2349397590361444,2.319277108433735,2.1144578313253013,0,0,1,0,0,0,0,0,0,1,0
1665,2127,2127,2127,22.78,,6,2021-02-22,643167790,384,26.2,9.5,3.4705882352941178,0.5294117647058822,-0.2590621822717425,0.0993973699466229,,1.1187974856011964,-0.468994844761769,-0.5292907560413777,-1.1322498688374354,-0.7503757640665998,-0.3524227496211971,1,-0.301506202318418,0.0,,-0.7478067674865602,-0.2999503738498804,0.7058823529411765,1,4.447368421052632,-0.3524227496211971,0,0,1,1,3.5294117647058822,3.588235294117647,3.588235294117647,0,0,0,0,0,0,0,1,0,0,0
1666,2128,2128,2128,22.79,,7,2021-02-22,643167790,384,31.1,5.5,3.7083333333333335,0.2007575757575757,-0.3211495116433887,-0.1756113796763884,,-0.9956805478064124,0.1105695566327133,-0.268008473829745,-0.99155940918502,-0.6869265444666036,-0.5663210837310135,1,-0.7754990604330992,0.0,,-0.9884460237689507,-0.7728733566826345,0.1666666666666666,1,4.914285714285715,-0.2891749717208691,0,0,1,1,0.9791666666666666,0.8541666666666666,1.0208333333333333,0,1,0,0,0,0,0,0,0,1,0
1667,2129,2129,2129,23.65,,8,2021-02-22,643167790,384,30.3,3.8,3.3529411764705883,-0.1529411764705881,-0.2477271606112504,0.4900967655683025,,-1.5295786875606343,-0.7195508373983394,-1.6390419105555416,0.1123696573629479,-0.5233990316260551,-0.8598401619555247,1,-0.5233990316260551,0.0,,0.000875282279534338,0.000875282279534338,0.0588235294117647,0,4.075268817204301,0.1474367953680486,0,0,0,1,0.7058823529411765,-0.1470588235294117,-0.3235294117647059,0,0,0,0,0,0,0,0,1,0,0
1668,2130,2130,2130,21.82,,1,2021-02-22,643167793,384,32.2,2.7,2.888888888888889,-1.3888888888888888,-0.6761235540144012,-0.287789027141224,,-0.1670828482068388,-0.468994844761769,-0.8399825434108235,0.159233999035566,-1.052704327703849,-0.4739061130095429,0,-0.951362134998619,0.0,,-0.4670609684904306,-0.948339481055219,0.3333333333333333,0,4.844865258557903,0.5979397613110774,0,0,1,1,2.7222222222222223,2.7222222222222223,2.7222222222222223,1,0,0,0,1,0,0,0,0,0,1
1669,2131,2131,2131,22.09,,2,2021-02-22,643167793,384,30.0,6.0,3.8333333333333335,0.1666666666666665,-0.1633487093081724,0.084997954740448,,-0.852571562426318,0.1281096151548159,0.8729601007829919,-0.8144984439810955,-0.5895866673209791,-0.2511173915581169,1,-0.5761875759255137,0.0,,-0.5873805966316259,-0.5740117490603797,0.25,1,5.087719298245614,-0.6628854020649921,0,0,0,1,1.875,1.7916666666666667,1.875,0,0,0,0,0,0,0,0,1,0,0
1670,2132,2132,2132,22.15,,3,2021-02-22,643167793,384,32.8,2.8,3.0,3.5,-0.2489458455095604,-0.2296842219010713,,1.3090524779270394,-0.8010520475040808,-0.0523052804156223,-0.8237413434764619,-0.982566415283106,-0.2701225217504463,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.73404255319149,-0.369449938404874,0,0,1,1,0.8333333333333334,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0
1671,2133,2133,2133,22.15,,4,2021-02-22,643167793,384,31.6,11.0,4.0,0.666666666666667,-0.4383927438044376,0.0,,-0.5546034001781175,0.063057930331381,-1.0611832441447802,-0.2881071109229502,0.355049276059518,-0.2971573097709897,0,-0.4086989334821621,0.0,,0.35512315714108844,-0.40690115441982944,0.7272727272727273,0,4.147368421052631,-0.400289402795234,0,0,0,1,3.6818181818181817,3.954545454545455,3.954545454545455,0,0,0,0,0,0,1,0,0,0,1
1672,2134,2134,2134,22.15,,5,2021-02-22,643167793,384,24.8,51.0,4.8,-0.7999999999999998,1.0063942073453347,-0.0565437358955838,,0.5158383728051387,3.330782983376357,1.4803423150243042,-0.6500419105386438,0.355049276059518,1.0063942073453347,0,0.4354438244323283,0.0,,0.35512315714108844,0.43533624256855197,0.4,1,4.871287128712871,-0.0694552165780115,0,0,0,1,1.7,1.7,2.3,0,1,0,0,0,0,0,0,0,1,0
1673,2135,2135,2135,22.37,,6,2021-02-22,643167793,384,32.4,7.5,3.5172413793103448,-0.1839080459770112,-0.0262455213320977,0.2310538853238376,,-0.0976838723603766,-0.8237413434764619,-0.6876055676421909,-1.0116580462782252,-0.6498825786005877,-0.6541142816715684,1,-0.4448764802499255,0.0,,-0.6475404107022271,-0.44299704286219016,0.1724137931034483,1,4.887640449438202,-0.5895866673209806,0,0,0,1,2.189655172413793,1.7758620689655171,1.6724137931034482,0,0,0,0,0,1,0,0,0,0,1
1674,2136,2136,2136,22.49,,7,2021-02-22,643167793,384,21.9,21.0,3.6666666666666665,-0.1666666666666665,0.2405854981936619,0.4997686286757263,,1.226827458501312,0.7672780188336576,-0.6089277771780309,-0.4086989334821603,-0.3781725411267949,0.1196612451095967,1,-0.4086989334821603,0.0,,-0.40690115441982944,-0.40690115441982944,0.1111111111111111,0,4.0131147540983605,-0.1334554121817586,0,0,0,1,1.6666666666666667,1.3333333333333333,1.4444444444444444,0,0,0,0,0,0,0,1,0,0,0
1675,2137,2137,2137,22.6,,8,2021-02-22,643167793,384,33.0,34.0,3.7777777777777777,-0.1527777777777776,0.0235270139473961,0.1078486055821992,,-0.7310342592294323,-0.1017553783650045,0.9765597061073144,-0.4884418280338705,-0.3886002963889622,-0.146654411181991,1,0.2746547276867088,0.0,,-0.3868478830629671,0.2749100717136249,0.1111111111111111,1,3.530805687203792,-0.3206502684912296,0,0,1,1,3.4444444444444446,3.2962962962962963,3.2962962962962963,0,0,0,1,0,0,0,0,0,1,0
1676,2138,2138,2138,21.94,,1,2021-02-22,643167795,384,24.4,2.3,3.260869565217391,-0.2608695652173911,-0.425105618233855,-0.497839811452851,,-0.9757347457534638,-0.6539054735195313,-0.2578079076931605,-1.417335459114372,0.5874696600840199,-0.5434627851993016,1,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,2.888888888888889,-0.6541374005631614,0,0,0,1,0.0652173913043478,0.0652173913043478,0.1956521739130435,1,1,0,0,0,0,0,0,0,1,0
1677,2139,2139,2139,22.1,,2,2021-02-22,643167795,384,29.5,15.0,3.085714285714286,0.2779220779220779,-0.6738925460396437,-0.3626693014876559,,-1.3264884085276316,-0.8633574035179185,-0.4663879706524522,-0.20174168207548,-0.9111648608122132,-0.7538280651171392,1,-0.9111648608122132,0.0,,-0.9082329383414872,-0.9082329383414872,0.0285714285714285,0,3.530805687203792,-0.3206502684912296,0,0,1,1,1.1857142857142855,0.8428571428571429,0.8714285714285714,0,0,0,1,0,0,0,0,0,1,0
1678,2140,2140,2140,22.19,,3,2021-02-22,643167795,384,32.0,15.0,3.56,-0.3457142857142856,-0.4379673385645996,-0.4139789516923524,,-0.6732874350682875,-1.4180281788030502,-0.8124311698662307,0.5746015357032531,0.1615749737193645,-0.43351405486299,0,0.0,0.0,,0.000875282279534338,0.000875282279534338,0.0,0,4.306930693069307,0.7866165453488223,0,0,0,1,0.81,0.29,0.19,0,0,1,0,0,0,0,0,0,1,0
1679,2141,2141,2141,22.2,,4,2021-02-22,643167795,384,30.9,6.5,3.8484848484848486,-1.4484848484848487,-0.2934422992104598,-0.2245286369596583,,0.6050972270775501,0.0499809490206218,2.0389236288524275,-0.5690169425280259,-1.1322498688374354,0.1985469987170277,0,-1.2729403284898508,0.0,,-1.1288189232670156,-1.2691918227650802,0.0606060606060606,0,3.490494296577946,-1.0937979688399837,0,0,1,1,0.5151515151515151,0.3333333333333333,0.3939393939393939,0,0,0,0,1,0,0,0,0,0,1
1680,2142,2142,2142,22.2,,5,2021-02-22,643167795,384,33.8,21.0,3.7454545454545456,0.9420454545454544,-0.1554945407607256,0.0357103227061173,,-0.8776562268298956,-1.4940253365150729,-0.9267179752193928,-1.1455730001087818,1.4282459474765183,-0.6031453182393249,1,-1.4940253365150729,0.0,,-1.4897778076906085,-1.4897778076906085,0.0181818181818181,0,4.30327868852459,0.5817884505149824,0,0,1,1,0.509090909090909,0.2545454545454545,0.2545454545454545,0,0,0,0,0,0,1,0,0,0,1
