,Unnamed: 0,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
1190,1190,2,Eden Pogba (1),S Ray,29.57,0.75,4.86,3322,32.7kg,$4.40,480,A6,15/11/2023,newcastle
1191,1191,3,A Bit Of Nala (2),S Ray,29.81,3.75,4.75,2133,24.7kg,$6.00,480,A6,15/11/2023,newcastle
1192,1192,4,Forgotten King (4),T Edgar,29.93,5.25,4.77,1655,31.8kg,$11.00,480,A6,15/11/2023,newcastle
1193,1193,5,Westforth Athena (5),G Stark,30.01,6.25,4.72,6444,30.6kg,$3.50,480,A6,15/11/2023,newcastle
1194,1194,6,Supa King (6),J J Fenwick,30.17,8.25,4.76,5566,32.6kg,$5.50,480,A6,15/11/2023,newcastle
1195,1195,1,Santoy Rab (3),S Tighe,29.31,0.0,4.65,1111,36.0kg,$2.25,480,A3,15/11/2023,newcastle
1196,1196,2,Shockwave Zero (5),C Jackson,29.34,0.4,4.76,4222,32.7kg,$7.00,480,A3,15/11/2023,newcastle
1197,1197,3,Brannans Fawn (1),G Stark,29.54,2.9,4.83,5433,34.7kg,$3.20,480,A3,15/11/2023,newcastle
1198,1198,4,Bruno Bruno (2),J J Fenwick,29.64,4.15,4.85,3555,34.1kg,$4.60,480,A3,15/11/2023,newcastle
1199,1199,5,All On Ice (4),J J Fenwick,29.76,5.65,4.77,2344,29.6kg,$8.00,480,A3,15/11/2023,newcastle
1200,1200,1,Bramble Nala (5),S Anderson,30.08,0.0,4.71,1222,27.5kg,$8.00,480,A7,15/11/2023,newcastle
1201,1201,2,Alnwick Arwyn (1),A Harrison,30.14,0.75,4.72,3333,27.4kg,$3.50,480,A7,15/11/2023,newcastle
1202,1202,3,Do It Zara (3),J J Fenwick,30.18,1.25,4.86,5555,28.0kg,$3.00,480,A7,15/11/2023,newcastle
1203,1203,4,Eden Ronaldo (6),S Ray,30.22,1.75,4.88,6666,34.0kg,$9.00,480,A7,15/11/2023,newcastle
1204,1204,5,Alnwick Reel (4),A Harrison,30.32,3.0,4.64,2111,30.7kg,$3.20,480,A7,15/11/2023,newcastle
1205,1205,6,Babs Ghost (2),J Walton,30.54,5.75,4.72,4444,33.0kg,$9.50,480,A7,15/11/2023,newcastle
1206,1206,1,Romeo Daken (4),T Edgar,29.11,0.0,4.67,1111,31.8kg,$4.90,480,A2,15/11/2023,newcastle
1207,1207,2,Droopys Odds On (6),A Harrison,29.43,4.0,4.83,6544,32.0kg,$4.00,480,A2,15/11/2023,newcastle
1208,1208,3,Westforth Queen (1),G Stark,29.44,4.15,4.79,2222,28.8kg,$8.00,480,A2,15/11/2023,newcastle
1209,1209,4,Moanteen Shadow (5),A Harrison,29.46,4.4,4.78,4666,35.0kg,$2.50,480,A2,15/11/2023,newcastle
1210,1210,5,Coppice Diva (3),J J Fenwick,29.74,7.9,4.82,5455,29.9kg,$5.00,480,A2,15/11/2023,newcastle
1211,1211,6,Popper Mason (2),G Stark,29.78,8.4,4.81,3333,32.7kg,$10.00,480,A2,15/11/2023,newcastle
1212,1212,1,Sonic Mercury (3),S Tighe,29.57,0.0,4.7,1111,24.6kg,$3.25,480,A8,15/11/2023,newcastle
1213,1213,2,Himbos Ruby (4),T Edgar,29.91,4.25,4.78,3222,30.0kg,$7.00,480,A8,15/11/2023,newcastle
1214,1214,3,Aislings Azza (5),P Rutherford,30.13,7.0,4.88,6555,29.3kg,$10.00,480,A8,15/11/2023,newcastle
1215,1215,4,Swift Tia (1),T Edgar,30.27,8.75,4.91,4606,27.1kg,$2.60,480,A8,15/11/2023,newcastle
1216,1216,5,Bruno On Fire (6),J J Fenwick,30.33,9.5,4.79,5333,32.5kg,$4.00,480,A8,15/11/2023,newcastle
1217,1217,6,Blooming Belle (2),A Harrison,30.37,10.0,4.86,2444,24.7kg,$10.00,480,A8,15/11/2023,newcastle
1218,1218,1,Coppice Aoife (6),J J Fenwick,30.25,0.0,4.74,1222,29.2kg,$4.50,480,A8,15/11/2023,newcastle
1219,1219,2,Reagrove Gift (3),S Tighe,30.33,1.0,4.76,4111,26.7kg,$2.30,480,A8,15/11/2023,newcastle
1220,1220,3,Carneys Emma (1),J Walton,30.37,1.5,4.85,5333,26.4kg,$10.00,480,A8,15/11/2023,newcastle
1221,1221,4,Jayque Josie (5),T Edgar,30.53,3.5,4.81,2654,30.2kg,$10.00,480,A8,15/11/2023,newcastle
1222,1222,5,Mylane Niamh (4),J J Fenwick,30.73,6.0,4.78,3566,28.4kg,$8.00,480,A8,15/11/2023,newcastle
1223,1223,6,Always Able (2),T Edgar,30.97,9.0,4.87,6445,33.0kg,$3.50,480,A8,15/11/2023,newcastle
1224,1224,1,Headford Sidney (3),A Timbrell,30.73,0.0,5.11,2222,34.6kg,$4.50,500,A4,15/11/2023,nottingham
1225,1225,2,Toolmaker Impact (1),P Holland,30.85,1.5,5.24,5333,29.8kg,$4.40,500,A4,15/11/2023,nottingham
1226,1226,3,Comeout Magic (6),J Gray,30.91,2.25,5.24,6665,29.1kg,$4.60,500,A4,15/11/2023,nottingham
1227,1227,4,Plaza Matty (2),L Cook,30.93,2.5,5.08,1111,37.1kg,$3.10,500,A4,15/11/2023,nottingham
1228,1228,5,Memories Cash (5),B Denby,31.89,14.5,5.13,3444,27.6kg,$9.00,500,A4,15/11/2023,nottingham
1229,1229,6,Round The Pond (4),J Llewellin,31.93,15.0,5.15,4556,26.9kg,$6.00,500,A4,15/11/2023,nottingham
1230,1230,1,Townsend Jooles (6),D Blackbird,30.87,0.0,5.22,1111,26.0kg,$8.00,500,A5,15/11/2023,nottingham
1231,1231,2,Berrettini (3),P Wilson,31.05,2.25,5.32,3332,34.8kg,$6.00,500,A5,15/11/2023,nottingham
1232,1232,3,Tele Girl (1),A Stone,31.13,3.25,5.42,6544,29.2kg,$7.00,500,A5,15/11/2023,nottingham
1233,1233,4,Cloughtaney Rain (2),J Gray,31.17,3.75,5.35,5455,32.0kg,$2.60,500,A5,15/11/2023,nottingham
1234,1234,5,Zirconia (4),J Llewellin,31.39,6.5,5.37,4666,26.4kg,$4.20,500,A5,15/11/2023,nottingham
1235,1235,6,Shes A Rover (5),S Spillane,31.57,8.75,5.33,2223,26.4kg,$4.30,500,A5,15/11/2023,nottingham
1236,1236,1,Tickity Mya (3),L Cook,30.35,0.0,5.05,1111,26.3kg,$3.00,500,A2,15/11/2023,nottingham
1237,1237,2,Droopys Annalise (6),P Holland,30.39,0.5,5.1,4222,27.2kg,$4.00,500,A2,15/11/2023,nottingham
1238,1238,3,Manuka King (1),A Timbrell,30.51,2.0,5.18,3334,34.1kg,$8.00,500,A2,15/11/2023,nottingham
1239,1239,4,Laganore Mustang (5),B Denby,30.55,2.5,5.16,5443,27.1kg,$4.10,500,A2,15/11/2023,nottingham
1240,1240,5,Links Rush (2),S Spillane,30.79,5.5,5.18,2555,29.3kg,$8.00,500,A2,15/11/2023,nottingham
1241,1241,6,Sambar Jack (4),C Wilton,30.87,6.5,5.23,6666,36.7kg,$5.00,500,A2,15/11/2023,nottingham
1242,1242,1,Kelseys Booster (3),A Stone,31.1,0.0,5.16,1111,29.2kg,$3.10,500,A6,15/11/2023,nottingham
1243,1243,2,Toni Tumble (6),A Timbrell,31.2,1.25,5.3,5443,25.9kg,$6.00,500,A6,15/11/2023,nottingham
1244,1244,3,Cobweb (2),J Llewellin,31.62,6.5,5.34,3334,27.1kg,$10.00,500,A6,15/11/2023,nottingham
1245,1245,4,Bit View Fionn (4),A Hopkins,31.74,8.0,5.37,6665,32.0kg,$2.90,500,A6,15/11/2023,nottingham
1246,1246,5,Dunkeld Isla (1),D Blackbird,31.78,8.5,5.34,4556,29.8kg,$6.00,500,A6,15/11/2023,nottingham
1247,1247,6,Honour Fatherted (5),A S McPherson,31.8,8.75,5.16,2222,32.5kg,$6.00,500,A6,15/11/2023,nottingham
1248,1248,1,Piercestown Evie (2),P Wilson,31.65,0.0,,2121,28.3kg,$2.60,500,HP,15/11/2023,nottingham
1249,1249,2,Livinglikeadiva (3),S Deakin,31.35,1.25,,3332,24.0kg,$9.00,500,HP,15/11/2023,nottingham
1250,1250,2,Kranky Don (6),B Denby,30.71,1.25,,6655,33.4kg,$4.40,500,HP,15/11/2023,nottingham
1251,1251,4,Bit View Honey (4),E Saville,31.23,1.75,,4444,23.8kg,$3.10,500,HP,15/11/2023,nottingham
1252,1252,5,Cloncunny Domo (5),D Blackbird,31.15,2.75,,5566,37.4kg,$11.00,500,HP,15/11/2023,nottingham
1253,1253,6,Risky Rocco (1),S Spillane,32.05,5.0,,1213,30.6kg,$7.00,500,HP,15/11/2023,nottingham
1254,1254,1,Illusive Jo (1),A S McPherson,31.35,0.0,5.34,4332,25.3kg,$2.90,500,A5,15/11/2023,nottingham
1255,1255,2,Moth (2),J Llewellin,31.36,0.15,5.19,1111,29.8kg,$4.30,500,A5,15/11/2023,nottingham
1256,1256,3,Rackethall Nifty (3),E Saville,31.48,1.65,5.43,6666,25.2kg,$4.25,500,A5,15/11/2023,nottingham
1257,1257,4,Seany Five O (6),J Gray,31.64,3.65,5.28,5543,30.9kg,$4.00,500,A5,15/11/2023,nottingham
1258,1258,5,Alltokatie (4),P Holland,31.76,5.15,5.19,2225,34.3kg,$7.00,500,A5,15/11/2023,nottingham
1259,1259,6,Jemmy (5),J Llewellin,31.77,5.3,5.3,3454,23.3kg,$13.00,500,A5,15/11/2023,nottingham
1260,1260,1,Bitumen (1),L Cook,28.9,0.0,4.19,5311,33.6kg,$2.25,480,B2,15/11/2023,nottingham
1261,1261,2,Ballyhoe Bella (2),S Deakin,29.14,3.0,4.07,2202,27.5kg,$6.00,480,B2,15/11/2023,nottingham
1262,1262,3,Swift Zidane (6),S Spillane,29.32,5.25,4.06,3434,29.0kg,$5.50,480,B2,15/11/2023,nottingham
1263,1263,4,Mucky Carmac (5),P Holland,29.48,7.25,4.2,4545,29.6kg,$6.00,480,B2,15/11/2023,nottingham
1264,1264,5,Lindrick Niall (4),A Hopkins,29.52,7.75,3.95,1123,33.1kg,$3.50,480,B2,15/11/2023,nottingham
1265,1265,1,Claro (1),J Llewellin,30.71,0.0,,1212,27.8kg,$10.00,500,A3,15/11/2023,nottingham
1266,1266,2,Nice Diva (2),S Deakin,30.91,2.5,,2334,34.6kg,$4.00,500,A3,15/11/2023,nottingham
1267,1267,3,Mineola Better (5),C Wilton,30.95,3.0,,4121,32.3kg,$4.40,500,A3,15/11/2023,nottingham
1268,1268,4,Sporting Amanda (6),P Holland,30.99,3.5,,6443,26.8kg,$6.00,500,A3,15/11/2023,nottingham
1269,1269,5,Snooty Doris (3),P Wilson,31.09,4.75,,5555,27.8kg,$5.50,500,A3,15/11/2023,nottingham
1270,1270,6,Swift Nikita (4),L Cook,31.17,5.75,,3666,26.2kg,$2.75,500,A3,15/11/2023,nottingham
1271,1271,1,Fairest Village (4),E Saville,30.94,0.0,,4311,26.3kg,$10.00,500,HP,15/11/2023,nottingham
1272,1272,2,Beanos Sadie (5),S Deakin,31.22,3.5,,5553,27.1kg,$4.90,500,HP,15/11/2023,nottingham
1273,1273,3,Nidderdale Kiln (6),J Llewellin,31.14,4.5,,6634,34.0kg,$2.90,500,HP,15/11/2023,nottingham
1274,1274,4,Lizey Lou (3),S Spillane,31.71,4.65,,3222,26.9kg,$2.60,500,HP,15/11/2023,nottingham
1275,1275,5,Shesabelter (1),C Wilton,32.49,10.4,,2466,28.6kg,$5.00,500,HP,15/11/2023,nottingham
1276,1276,6,Honour Moonbeam (2),A S McPherson,32.55,11.15,,1145,25.8kg,$19.00,500,HP,15/11/2023,nottingham
1277,1277,1,Lughill Dora (5),S Deakin,31.17,0.0,,5321,28.5kg,$2.50,500,HP,15/11/2023,nottingham
1278,1278,2,Honour Caragh (1),A S McPherson,32.65,6.5,,1112,28.1kg,$10.00,500,HP,15/11/2023,nottingham
1279,1279,3,Windgap Togo (3),E Saville,32.35,7.75,,3455,33.2kg,$6.00,500,HP,15/11/2023,nottingham
1280,1280,3,Foulkscourt Bull (6),D Blackbird,31.79,7.75,,6666,39.7kg,$3.75,500,HP,15/11/2023,nottingham
1281,1281,5,Freffans Cain (4),J Llewellin,32.15,9.25,,4544,32.4kg,$4.00,500,HP,15/11/2023,nottingham
1282,1282,6,Honour Kildare (2),A S McPherson,33.19,13.25,,2233,30.5kg,$10.00,500,HP,15/11/2023,nottingham
1283,1283,1,Mac The Lad (2),C Wilton,30.96,0.0,5.25,3111,35.4kg,$2.00,500,A7,15/11/2023,nottingham
1284,1284,2,Avonside Oryt (1),D Blackbird,31.46,6.25,5.42,4333,27.2kg,$8.00,500,A7,15/11/2023,nottingham
1285,1285,3,Mylilhondafifty (5),S Spillane,31.62,8.25,5.2,2222,23.8kg,$8.00,500,A7,15/11/2023,nottingham
1286,1286,4,Tornaroy Tom (6),D Blackbird,31.82,10.75,5.31,5444,37.4kg,$7.00,500,A7,15/11/2023,nottingham
1287,1287,5,Gracebridge Sky (4),C Wilton,31.9,11.75,5.41,6665,30.5kg,$6.00,500,A7,15/11/2023,nottingham
1288,1288,6,Dame Gloria (3),A Hopkins,32.04,13.5,5.23,1556,27.0kg,$4.60,500,A7,15/11/2023,nottingham
1289,1289,1,Hugos Bosh (1),S Deakin,31.06,0.0,5.23,1111,31.2kg,$4.00,500,A5,15/11/2023,nottingham
1290,1290,2,Swift Edward (6),S Spillane,31.07,0.15,5.2,2222,33.6kg,$5.00,500,A5,15/11/2023,nottingham
1291,1291,3,Berties Lad (2),D Blackbird,31.11,0.65,5.35,6545,36.8kg,$7.00,500,A5,15/11/2023,nottingham
1292,1292,4,Petite Alfie (3),A S McPherson,31.13,0.9,5.27,4333,33.0kg,$4.50,500,A5,15/11/2023,nottingham
1293,1293,5,Basic Instinct (4),J Llewellin,31.33,3.4,5.32,5666,30.1kg,$3.60,500,A5,15/11/2023,nottingham
1294,1294,6,Come On Ellie (5),E Saville,31.41,4.4,5.23,3454,26.6kg,$5.50,500,A5,15/11/2023,nottingham
1295,1295,1,Zipping Marcia (8),Courtney Barnes,30.34,0.0,4.48,,26.0kg,$2.20,520,M,15/11/2023,richmond
1296,1296,2,Devil's Dare (2),Robert Littlefield,30.4,0.75,4.6,,36.1kg,$3.75,520,M,15/11/2023,richmond
1297,1297,3,Lilly Maree (7),John Callaughan,30.62,4.0,4.48,,24.5kg,$23.00,520,M,15/11/2023,richmond
1298,1298,4,Lazy Lola (5),Ben Izzard,30.7,5.25,4.39,,24.8kg,$34.00,520,M,15/11/2023,richmond
1299,1299,5,Zipping Pikachu (4),Courtney Barnes,30.72,5.25,4.53,,26.1kg,$3.75,520,M,15/11/2023,richmond
1300,1300,6,Ebby Explorer (1),Michael Eberand,30.95,8.75,4.44,,28.9kg,$6.50,520,M,15/11/2023,richmond
1301,1301,1,Zipping Chumley (2),Courtney Barnes,30.0,0.0,4.38,11.0,31.6kg,$3.50,520,M,15/11/2023,richmond
1302,1302,2,Zipping Griswold (4),Courtney Barnes,30.13,1.75,4.38,22.0,34.4kg,$2.30,520,M,15/11/2023,richmond
1303,1303,3,Aki The Brave (1),George Borg,30.4,5.75,4.47,43.0,30.7kg,$9.00,520,M,15/11/2023,richmond
1304,1304,4,Mr. Cashman (8),Sam Sultana,30.81,11.5,4.46,34.0,33.5kg,$3.00,520,M,15/11/2023,richmond
1305,1305,5,Mighty Dukey (7),Lewis Galea,31.2,17.25,4.38,55.0,32.6kg,$29.00,520,M,15/11/2023,richmond
1306,1306,1,Calla Four Kids (8),John Callaughan,30.13,0.0,4.42,23.0,25.3kg,$6.50,520,5,15/11/2023,richmond
1307,1307,2,Secret Mrs. (6),Luke Azzopardi,30.13,0.05,4.35,11.0,29.6kg,$13.00,520,5,15/11/2023,richmond
1308,1308,3,Queen Baroque (3),Justin King,30.16,0.5,4.56,65.0,29.7kg,$2.30,520,5,15/11/2023,richmond
1309,1309,4,Cambridge King (5),Gregory Hore,30.17,0.75,4.42,32.0,34.0kg,$3.75,520,5,15/11/2023,richmond
1310,1310,5,Ace Emgrand (7),Luke Azzopardi,30.54,5.75,4.54,54.0,32.4kg,$34.00,520,5,15/11/2023,richmond
1311,1311,6,Wacky Wally (2),Mark Farrugia,31.0,12.25,4.45,46.0,31.6kg,$4.60,520,5,15/11/2023,richmond
1312,1312,1,Canya Love Me (7),Jason Magri,29.5,0.0,4.35,11.0,26.9kg,$1.12,520,5,15/11/2023,richmond
1313,1313,2,Son Of Jorel (4),Luke Azzopardi,30.05,7.75,4.55,52.0,36.3kg,$8.50,520,5,15/11/2023,richmond
1314,1314,3,Despicable Ora (1),Sarah Easey,30.56,15.0,4.45,44.0,27.7kg,$34.00,520,5,15/11/2023,richmond
1315,1315,4,El Masri (3),Mark Swift,30.68,16.75,4.4,33.0,30.5kg,$31.00,520,5,15/11/2023,richmond
1316,1316,5,Unique Sunrise (8),Wayne Sugars,30.76,18.0,4.75,65.0,31.2kg,$10.00,520,5,15/11/2023,richmond
1317,1317,6,Tarawi Maggie (2),Alan Proctor,31.6,30.0,4.4,26.0,28.4kg,$41.00,520,5,15/11/2023,richmond
1318,1318,1,Gets Late Early (2),Melinda Finn,29.8,0.0,4.26,11.0,25.4kg,$4.40,520,5F,15/11/2023,richmond
1319,1319,2,Both Bowers Ace (8),Melinda Finn,29.84,0.75,4.38,33.0,32.0kg,$9.00,520,5F,15/11/2023,richmond
1320,1320,3,Zipping Swift (5),Melinda Finn,30.25,6.25,4.39,45.0,26.9kg,$21.00,520,5F,15/11/2023,richmond
1321,1321,4,Zipping Optimise (7),Jason Magri,30.25,6.25,4.51,66.0,34.8kg,$2.60,520,5F,15/11/2023,richmond
1322,1322,5,Might Have Been (3),Melinda Finn,30.26,6.5,4.36,24.0,30.0kg,$8.00,520,5F,15/11/2023,richmond
1323,1323,6,Zipping Delvene (1),Ben Izzard,30.3,7.0,4.42,52.0,27.7kg,$3.50,520,5F,15/11/2023,richmond
1324,1324,7,Bruno's Encanto (6),Mark Farrugia,30.34,7.75,4.55,87.0,32.2kg,$22.00,520,5F,15/11/2023,richmond
1325,1325,8,Luigi Wave (4),Victor Sultana,30.7,12.75,4.54,78.0,32.2kg,$90.00,520,5F,15/11/2023,richmond
1326,1326,1,Charlee's Tommy (3),Courtney Barnes,35.58,0.0,,11.0,29.2kg,$2.30,622,5H,15/11/2023,richmond
1327,1327,2,Midnight Stalker (7),Mark Farrugia,35.8,3.0,,22.0,32.0kg,$1.95,622,5H,15/11/2023,richmond
1328,1328,3,Sahara Castle (2),John Chapman,36.28,10.0,,44.0,28.3kg,$81.00,622,5H,15/11/2023,richmond
1329,1329,4,Hannah Hawke (8),Gregory Hore,36.29,10.0,,66.0,28.1kg,$8.00,622,5H,15/11/2023,richmond
1330,1330,5,Ziggy Stardust (1),Adam Campton,36.55,13.75,,33.0,35.4kg,$17.00,622,5H,15/11/2023,richmond
1331,1331,6,Hank The Tank (5),Robert Littlefield,36.59,14.25,,88.0,41.0kg,$61.00,622,5H,15/11/2023,richmond
1332,1332,7,Tyson's Fury (6),Richard Anderson,36.75,16.75,,77.0,32.2kg,$41.00,622,5H,15/11/2023,richmond
1333,1333,8,Triple Spook (4),Glen Prestwidge,36.76,16.75,,55.0,29.6kg,$51.00,622,5H,15/11/2023,richmond
1334,1334,1,Zipping Ronaldo (8),Melinda Finn,35.76,0.0,,41.0,38.1kg,$2.80,622,5H,15/11/2023,richmond
1335,1335,2,Acey Deucey (4),Peter Mantach,36.03,3.75,,32.0,31.0kg,$3.20,622,5H,15/11/2023,richmond
1336,1336,3,Flat Chat Frank (1),John Chapman,36.13,5.25,,23.0,31.6kg,$4.20,622,5H,15/11/2023,richmond
1337,1337,4,Walk Me Daddy (3),Mark Farrugia,36.33,8.25,,65.0,25.0kg,$21.00,622,5H,15/11/2023,richmond
1338,1338,5,Xareni Bale (5),Clint Colaiacovo,36.37,8.75,,56.0,24.4kg,$81.00,622,5H,15/11/2023,richmond
1339,1339,6,Impress Alcott (6),Christopher Little,36.53,11.0,,14.0,29.5kg,$61.00,622,5H,15/11/2023,richmond
1340,1340,7,Copious (7),Justin King,36.6,12.0,,77.0,33.3kg,$4.50,622,5H,15/11/2023,richmond
1341,1341,8,Gentle Gemma (2),Gregory Hore,36.71,13.5,,88.0,27.9kg,$71.00,622,5H,15/11/2023,richmond
1342,1342,1,Bailey Bear (1),Sam Sultana,29.74,0.0,4.31,32.0,30.6kg,$1.80,520,NG,15/11/2023,richmond
1343,1343,2,Zeroed In (7),Patricia Chaker,29.98,3.5,4.3,23.0,25.9kg,$9.50,520,NG,15/11/2023,richmond
1344,1344,3,Major Ando (8),Luke Azzopardi,30.05,4.25,4.4,54.0,35.3kg,$6.50,520,NG,15/11/2023,richmond
1345,1345,4,Venus Banner (4),Barry Gibbons,30.1,5.25,4.26,11.0,28.4kg,$9.00,520,NG,15/11/2023,richmond
1346,1346,5,Winsome Shelby (5),Courtney Barnes,30.13,5.5,4.33,45.0,25.6kg,$4.80,520,NG,15/11/2023,richmond
1347,1347,6,Gretel Bale (2),Clint Colaiacovo,30.16,6.0,4.4,66.0,25.9kg,$18.00,520,NG,15/11/2023,richmond
1348,1348,7,Black Eye Jack (3),Alan Provest,30.18,6.25,4.49,77.0,29.1kg,$41.00,520,NG,15/11/2023,richmond
1349,1349,1,Scorching Boy (1),Jess Fothergill,29.73,0.0,4.35,33,33.3kg,$3.00,520,5,15/11/2023,richmond
1350,1350,2,Lady Divine (5),Justin King,29.76,0.5,4.31,21,26.9kg,$4.50,520,5,15/11/2023,richmond
1351,1351,3,Eye Roll Sloy (4),Victor Sultana,29.97,3.5,4.3,12,28.3kg,$21.00,520,5,15/11/2023,richmond
1352,1352,4,Solo Chopper (6),Ian Forno,30.15,6.0,4.54,85,40.2kg,$15.00,520,5,15/11/2023,richmond
1353,1353,5,Poco Rico (3),Melinda Finn,30.31,8.25,4.4,44,33.2kg,$6.50,520,5,15/11/2023,richmond
1354,1354,6,Great Flash (2),Melinda Finn,30.38,9.25,4.42,58,29.5kg,$6.00,520,5,15/11/2023,richmond
1355,1355,7,Sweet Venom (7),Gregory Sutherland,30.47,10.5,4.42,66,30.1kg,$61.00,520,5,15/11/2023,richmond
1356,1356,8,Charlee's Dream (8),Courtney Barnes,31.39,23.75,4.44,77,24.6kg,$4.20,520,5,15/11/2023,richmond
1357,1357,1,Eker The Wrecker (6),Pauline Moran,29.94,0.0,4.41,22,32.8kg,$1.55,520,5,15/11/2023,richmond
1358,1358,2,Secrets Revealed (3),Melinda Finn,30.14,2.75,4.31,11,29.9kg,$6.00,520,5,15/11/2023,richmond
1359,1359,3,Princess Albert (5),Lewis Galea,30.44,7.0,4.41,33,27.6kg,$26.00,520,5,15/11/2023,richmond
1360,1360,4,Missy Banner (1),Barry Harmey,30.55,8.75,4.52,84,28.8kg,$16.00,520,5,15/11/2023,richmond
1361,1361,5,Fool Around (8),Trevor Jansen,30.62,9.75,4.42,46,32.1kg,$22.00,520,5,15/11/2023,richmond
1362,1362,6,Pacheco (4),Justin King,30.85,13.0,4.45,55,31.6kg,$8.00,520,5,15/11/2023,richmond
1363,1363,7,Infra Penny (2),Fred Xuereb,30.91,13.75,4.52,77,27.9kg,$13.00,520,5,15/11/2023,richmond
1364,1364,8,Rangitoto (7),Ian Forno,31.12,16.75,4.5,68,29.5kg,$17.00,520,5,15/11/2023,richmond
1365,1365,1,Rio Bravo (6),Ernest Borg,22.85,0.0,6.64,2.0,27.9kg,$9.00,401,X45,15/11/2023,richmond
1366,1366,2,Princess Mae (5),Leonardus Vanderburg,22.93,1.0,6.63,1.0,29.7kg,$8.00,401,X45,15/11/2023,richmond
1367,1367,3,Gozo King (1),Sam Sultana,23.08,3.25,6.96,8.0,32.7kg,$2.10,401,X45,15/11/2023,richmond
1368,1368,4,Anjo Typhoon (7),John Grief,23.11,3.75,6.9,7.0,30.5kg,$24.00,401,X45,15/11/2023,richmond
1369,1369,5,Direct Mae (2),Leonardus Vanderburg,23.14,4.25,6.74,3.0,32.8kg,$17.00,401,X45,15/11/2023,richmond
1370,1370,6,Swift Vodka (3),Mark Farrugia,23.16,4.25,6.82,5.0,26.6kg,$2.70,401,X45,15/11/2023,richmond
1371,1371,7,Toongabbie Mae (4),Leonardus Vanderburg,23.38,7.5,6.79,4.0,28.0kg,$21.00,401,X45,15/11/2023,richmond
1372,1372,8,He's A Charmer (8),Richard Board,23.41,8.0,6.86,6.0,31.0kg,$101.00,401,X45,15/11/2023,richmond
1373,1373,1,Scarsdale (3),Christine Pollard,23.5,0.0,9.03,,32.0kg,$1.35,407,NNP,15/11/2023,rockhampton
1374,1374,2,Blue Ocean View (4),Christine Pollard,23.72,3.0,9.17,,34.0kg,$3.75,407,NNP,15/11/2023,rockhampton
1375,1375,3,Naughty Naomi (1),Garry Cluse,24.26,10.75,9.25,,24.3kg,$12.00,407,NNP,15/11/2023,rockhampton
1376,1376,4,Dailee Gambles (6),Raymond Young,24.33,11.75,9.33,,26.0kg,$71.00,407,NNP,15/11/2023,rockhampton
1377,1377,5,Perfect Nando (8),Garry Cluse,24.49,14.0,9.61,,30.9kg,$12.00,407,NNP,15/11/2023,rockhampton
1378,1378,6,Shona's Fury (7),Andrew Suli,24.81,18.5,9.61,,28.1kg,$61.00,407,NNP,15/11/2023,rockhampton
1379,1379,1,Mark Sure Can (5),Christine Pollard,23.07,0.0,8.76,,29.0kg,$1.33,407,B8,15/11/2023,rockhampton
1380,1380,2,Guru Bart (2),Steven Boody,23.45,5.25,9.03,,35.1kg,$23.00,407,B8,15/11/2023,rockhampton
1381,1381,3,Rybolt (4),Clinton Thompson,23.56,7.0,9.09,,32.0kg,$4.40,407,B8,15/11/2023,rockhampton
1382,1382,4,Pereira (7),Amber Boody,23.86,11.25,9.28,,27.4kg,$9.50,407,B8,15/11/2023,rockhampton
1383,1383,5,Sisu (1),Lindsay Mccarthy,23.91,12.0,9.02,,26.8kg,$34.00,407,B8,15/11/2023,rockhampton
1384,1384,6,Five Putt Cal (8),Christine Pollard,23.92,12.25,9.29,,34.4kg,$41.00,407,B8,15/11/2023,rockhampton
1385,1385,1,City Way (1),Clinton Thompson,29.67,0.0,4.85,,33.3kg,$2.25,510,FFA,15/11/2023,rockhampton
1386,1386,2,Sir Banjo (4),Ken Boody,29.9,3.25,4.87,,34.0kg,$1.75,510,FFA,15/11/2023,rockhampton
1387,1387,3,Allegation (5),Ken Boody,30.03,5.25,5.02,,31.0kg,$31.00,510,FFA,15/11/2023,rockhampton
1388,1388,4,Waikiki Surfer (7),Bradley Belford,30.26,8.25,4.94,,28.5kg,$18.00,510,FFA,15/11/2023,rockhampton
1389,1389,5,Riverina Knight (8),Ken Boody,30.76,15.5,4.89,,32.9kg,$14.00,510,FFA,15/11/2023,rockhampton
1390,1390,1,Dave Ricciardo (2),Bradley Belford,28.98,0.0,,,28.8kg,$8.50,510,RW,15/11/2023,rockhampton
1391,1391,2,Dynamic One (4),Gary Weeding,30.18,17.25,,,33.8kg,$34.00,510,RW,15/11/2023,rockhampton
1392,1392,3,Farmor Casual (8),Steven Scott,30.48,21.25,4.92,,26.0kg,$4.10,510,RW,15/11/2023,rockhampton
1393,1393,4,Cyndie's Hope (1),Ken Boody,30.57,22.5,,,25.7kg,$2.25,510,RW,15/11/2023,rockhampton
1394,1394,5,Sayaka (6),Mark Bube,30.59,23.0,,,31.8kg,$61.00,510,RW,15/11/2023,rockhampton
1395,1395,6,Atomic Ripple (7),Andrew Suli,30.92,27.75,,,32.1kg,$51.00,510,RW,15/11/2023,rockhampton
1396,1396,7,Gallifrey (5),Neville Jackson,31.07,29.75,,,29.9kg,$3.50,510,RW,15/11/2023,rockhampton
